delinquency_score,recent_delinquency,payment_ratio,avg_payment,current_utilisation,max_utilisation,LIMIT_BAL,actual_default,predicted_default,predicted_pd,risk_segment,cli_decision,limit_change_pct,recommended_limit,upper_guardrail,lower_guardrail,guardrail_limit,final_recommended_limit,reason_codes
0,0,0.8628431828757561,1236.1666666666667,0.005248484848484849,0.005248484848484849,330000.0,0,0,0.37093115,High Risk,Decrease,-0.2,264000.0,412500.0,264000.0,264000.0,264000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
0,0,0.03679773067528169,1401.0,0.4832,0.4832,110000.0,0,0,0.17046328,Medium Risk,Maintain,0.0,110000.0,137500.0,88000.0,110000.0,110000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
12,2,0.04825056248676983,3685.0,0.140288,0.16086,500000.0,1,1,0.99810153,High Risk,Decrease,-0.2,400000.0,625000.0,400000.0,400000.0,400000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.059639965085428355,1150.1666666666667,1.00685,1.00895,20000.0,0,0,0.43787542,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['delinquency_score', 'LIMIT_BAL', 'recent_delinquency']"
0,0,0.7087702186458587,1453.3333333333333,0.025115,0.025115,200000.0,0,0,0.31638205,High Risk,Decrease,-0.2,160000.0,250000.0,160000.0,160000.0,160000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
6,0,0.09821338369120058,10531.666666666666,0.497412,0.594388,250000.0,0,0,0.34842888,High Risk,Decrease,-0.2,200000.0,312500.0,200000.0,200000.0,200000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,1.0532693420470405,25786.666666666668,0.042275,0.12745277777777778,360000.0,0,0,0.14065991,Medium Risk,Maintain,0.0,360000.0,450000.0,288000.0,360000.0,360000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
5,1,0.04557914112054239,1147.3333333333333,0.8101666666666667,0.8995666666666666,30000.0,1,1,0.66105366,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.03382147721108941,13426.833333333334,0.6382540983606557,0.6719868852459017,610000.0,0,0,0.33292407,High Risk,Decrease,-0.2,488000.0,762500.0,488000.0,488000.0,488000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.07691135459685161,1682.3333333333333,0.06083,0.073284,500000.0,0,0,0.15753764,Medium Risk,Maintain,0.0,500000.0,625000.0,400000.0,500000.0,500000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
1,1,1.0,0.0,0.0,0.0,90000.0,1,1,0.6023988,High Risk,Decrease,-0.2,72000.0,112500.0,72000.0,72000.0,72000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,0.8143998858284573,1902.1666666666667,0.07928,0.07928,50000.0,0,0,0.306218,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
3,1,0.08472185152705228,5184.666666666667,0.1735095238095238,0.1735095238095238,420000.0,1,0,0.23633884,Medium Risk,Maintain,0.0,420000.0,525000.0,336000.0,420000.0,420000.0,"['LIMIT_BAL', 'avg_payment', 'current_utilisation']"
0,0,0.053885919565407864,2050.0,0.95444,0.98214,50000.0,0,0,0.347898,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
4,0,0.3479969505975326,10803.333333333334,0.2986333333333333,0.2986333333333333,150000.0,1,0,0.33064055,High Risk,Decrease,-0.2,120000.0,187500.0,120000.0,120000.0,120000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.040472279514382044,1092.3333333333333,0.75006,0.75006,50000.0,0,0,0.31828094,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
4,0,0.625,263.3333333333333,0.005745454545454546,0.005745454545454546,110000.0,0,1,0.6356908,High Risk,Decrease,-0.2,88000.0,137500.0,88000.0,88000.0,88000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,1.2546090273363,3947.0,0.02705294117647059,0.02705294117647059,170000.0,0,0,0.24875179,Medium Risk,Maintain,0.0,170000.0,212500.0,136000.0,170000.0,170000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.44500889001778005,1168.0,0.0688,0.0773375,80000.0,0,0,0.3055954,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.8748827782315395,9640.333333333334,0.0331,0.06447692307692307,260000.0,0,0,0.16529098,Medium Risk,Maintain,0.0,260000.0,325000.0,208000.0,260000.0,260000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.04933969872159139,2416.6666666666665,1.00632,1.00632,50000.0,0,0,0.36895746,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.9053629700710777,49061.166666666664,0.06156,0.41497666666666666,300000.0,0,0,0.098031096,Low Risk,Increase,0.2,360000.0,375000.0,240000.0,360000.0,360000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
8,0,0.043525244641892294,2416.6666666666665,0.3548266666666667,0.3820733333333333,150000.0,0,1,0.56453216,High Risk,Decrease,-0.2,120000.0,187500.0,120000.0,120000.0,120000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
2,1,0.07757350089209526,666.6666666666666,0.9762333333333333,0.9762333333333333,60000.0,1,1,0.67371356,High Risk,Decrease,-0.2,48000.0,75000.0,48000.0,48000.0,48000.0,"['recent_delinquency', 'max_utilisation', 'avg_payment']"
0,0,0.6763948120466036,12820.5,0.13263125,0.13263125,320000.0,0,0,0.09798775,Low Risk,Increase,0.2,384000.0,400000.0,256000.0,384000.0,384000.0,"['delinquency_score', 'current_utilisation', 'avg_payment']"
0,0,1.0,616.6666666666666,0.0,0.011833333333333333,300000.0,0,0,0.42348,High Risk,Decrease,-0.2,240000.0,375000.0,240000.0,240000.0,240000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
3,1,0.07940762503302697,7964.333333333333,1.08762,1.08762,100000.0,0,1,0.60155183,High Risk,Decrease,-0.2,80000.0,125000.0,80000.0,80000.0,80000.0,"['max_utilisation', 'avg_payment', 'recent_delinquency']"
0,0,0.13021778925252483,8666.666666666666,0.963775,0.963775,120000.0,0,0,0.27155027,Medium Risk,Maintain,0.0,120000.0,150000.0,96000.0,120000.0,120000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.04492543256012265,2388.3333333333335,0.39444285714285715,0.39444285714285715,140000.0,1,0,0.14642538,Medium Risk,Maintain,0.0,140000.0,175000.0,112000.0,140000.0,140000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,1.0001070749792542,6226.833333333333,0.009026,0.025266,500000.0,0,0,0.25391203,Medium Risk,Maintain,0.0,500000.0,625000.0,400000.0,500000.0,500000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.04084808403034429,350.0,0.50874,0.51746,50000.0,1,0,0.34042653,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,1.3422971741112122,490.8333333333333,0.0,0.003265,200000.0,0,0,0.40518662,High Risk,Decrease,-0.2,160000.0,250000.0,160000.0,160000.0,160000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
2,0,0.040432810956844936,2940.8333333333335,0.42745555555555553,0.4459388888888889,180000.0,0,0,0.23384838,Medium Risk,Maintain,0.0,180000.0,225000.0,144000.0,180000.0,180000.0,"['recent_delinquency', 'payment_ratio', 'delinquency_score']"
0,0,0.5549714712366499,18334.5,0.23249777777777778,0.23249777777777778,450000.0,0,0,0.10100801,Medium Risk,Maintain,0.0,450000.0,562500.0,360000.0,450000.0,450000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.8942050737635905,4071.1666666666665,0.036125,0.1680375,80000.0,0,0,0.2867878,Medium Risk,Maintain,0.0,80000.0,100000.0,64000.0,80000.0,80000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
6,2,0.04016437097806595,1370.0,0.832825,0.884725,40000.0,1,1,0.8902282,High Risk,Decrease,-0.2,32000.0,50000.0,32000.0,32000.0,32000.0,"['recent_delinquency', 'delinquency_score', 'LIMIT_BAL']"
0,0,0.5831768882403707,10924.166666666666,0.03205,0.1251,400000.0,0,0,0.18580955,Medium Risk,Maintain,0.0,400000.0,500000.0,320000.0,400000.0,400000.0,"['delinquency_score', 'LIMIT_BAL', 'recent_delinquency']"
0,0,0.04333525203519447,1405.3333333333333,0.60582,0.68402,50000.0,0,0,0.31670797,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
1,1,1.0,0.0,0.0,0.0,80000.0,1,1,0.59729594,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,0.12567572342154543,1185.6666666666667,0.27434,0.27644,50000.0,0,0,0.33565882,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.038400876182631584,2828.3333333333335,0.9837636363636364,0.9837636363636364,110000.0,0,0,0.33471015,High Risk,Decrease,-0.2,88000.0,137500.0,88000.0,88000.0,88000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.8820047355958959,372.5,0.0024375,0.00365,160000.0,0,0,0.48789522,High Risk,Decrease,-0.2,128000.0,200000.0,128000.0,128000.0,128000.0,"['delinquency_score', 'avg_payment', 'current_utilisation']"
1,1,1.0,666.6666666666666,0.0,0.0,20000.0,0,1,0.5538166,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['LIMIT_BAL', 'avg_payment', 'delinquency_score']"
0,0,1.2,326.0,0.0011642857142857143,0.0023285714285714285,280000.0,0,0,0.32877785,High Risk,Decrease,-0.2,224000.0,350000.0,224000.0,224000.0,224000.0,"['delinquency_score', 'LIMIT_BAL', 'avg_payment']"
0,0,0.3445861783665342,6316.666666666667,0.27304,0.32498,100000.0,0,0,0.17521307,Medium Risk,Maintain,0.0,100000.0,125000.0,80000.0,100000.0,100000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
2,0,0.04501620137544552,5050.0,0.8594692307692308,0.9144923076923077,130000.0,0,0,0.30770695,High Risk,Decrease,-0.2,104000.0,162500.0,104000.0,104000.0,104000.0,"['recent_delinquency', 'delinquency_score', 'payment_ratio']"
1,1,1.1015,3304.5,0.0,0.20485,80000.0,0,0,0.34587938,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['delinquency_score', 'payment_ratio', 'avg_payment']"
1,1,0.5823282312005337,26916.666666666668,0.5371516129032258,0.5371516129032258,310000.0,0,0,0.18783882,Medium Risk,Maintain,0.0,310000.0,387500.0,248000.0,310000.0,310000.0,"['avg_payment', 'payment_ratio', 'delinquency_score']"
0,0,0.8163617991746387,14407.833333333334,0.06392222222222223,0.06392222222222223,450000.0,0,0,0.12204412,Medium Risk,Maintain,0.0,450000.0,562500.0,360000.0,450000.0,450000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,0.6836222741046147,4587.333333333333,0.043984375,0.043984375,320000.0,0,0,0.19764805,Medium Risk,Maintain,0.0,320000.0,400000.0,256000.0,320000.0,320000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
2,0,0.10937361435454787,1850.0,0.77255,0.9801,20000.0,1,1,0.60548466,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['LIMIT_BAL', 'recent_delinquency', 'max_utilisation']"
0,0,0.03282165610026087,1413.3333333333333,0.98802,1.00926,50000.0,1,0,0.38294774,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.04012368795540386,5000.0,0.88062,0.88062,150000.0,0,0,0.18675531,Medium Risk,Maintain,0.0,150000.0,187500.0,120000.0,150000.0,150000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.9543888946874022,3048.0,0.00624,0.016,350000.0,0,0,0.28414127,Medium Risk,Maintain,0.0,350000.0,437500.0,280000.0,350000.0,350000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
0,0,0.846843947379008,3508.3333333333335,0.021166666666666667,0.06412222222222222,180000.0,0,0,0.2564412,Medium Risk,Maintain,0.0,180000.0,225000.0,144000.0,180000.0,180000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,1.0,25850.666666666668,0.0,0.13414285714285715,70000.0,0,0,0.20154421,Medium Risk,Maintain,0.0,70000.0,87500.0,56000.0,70000.0,70000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,0.037558940779133194,1151.0,0.9201,0.92468,50000.0,0,0,0.33944178,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.6897096202726642,2984.8333333333335,0.02911923076923077,0.04643846153846154,260000.0,0,0,0.19467786,Medium Risk,Maintain,0.0,260000.0,325000.0,208000.0,260000.0,260000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.5031798065890837,5116.5,0.04023125,0.04023125,480000.0,0,0,0.18567649,Medium Risk,Maintain,0.0,480000.0,600000.0,384000.0,480000.0,480000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
2,0,0.042365007167761,6383.333333333333,0.9698736842105263,1.0127473684210526,190000.0,0,0,0.39897195,High Risk,Decrease,-0.2,152000.0,237500.0,152000.0,152000.0,152000.0,"['recent_delinquency', 'delinquency_score', 'payment_ratio']"
0,0,0.18022830614645935,944.6666666666666,0.081715625,0.081715625,320000.0,0,0,0.14423928,Medium Risk,Maintain,0.0,320000.0,400000.0,256000.0,320000.0,320000.0,"['delinquency_score', 'LIMIT_BAL', 'recent_delinquency']"
0,0,0.458065786882017,3876.0,0.0559,0.82245,20000.0,0,0,0.33877984,High Risk,Decrease,-0.2,16000.0,25000.0,16000.0,16000.0,16000.0,"['delinquency_score', 'LIMIT_BAL', 'recent_delinquency']"
2,0,0.03592332782270676,670.0,0.2711222222222222,0.2711222222222222,90000.0,0,0,0.43836597,High Risk,Decrease,-0.2,72000.0,112500.0,72000.0,72000.0,72000.0,"['recent_delinquency', 'delinquency_score', 'payment_ratio']"
5,0,0.3245211761532236,601.5,0.1696,0.1696,30000.0,1,1,0.65301967,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.0,0.0,0.007707142857142857,0.007707142857142857,280000.0,0,0,0.32453108,High Risk,Decrease,-0.2,224000.0,350000.0,224000.0,224000.0,224000.0,"['avg_payment', 'delinquency_score', 'LIMIT_BAL']"
0,0,1.0289255307684018,7956.166666666667,0.001982857142857143,0.03625142857142857,350000.0,0,0,0.28042,Medium Risk,Maintain,0.0,350000.0,437500.0,280000.0,350000.0,350000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
2,0,1.3903371567605143,1333.3333333333333,0.019688888888888888,0.019688888888888888,180000.0,0,0,0.4944788,High Risk,Decrease,-0.2,144000.0,225000.0,144000.0,144000.0,144000.0,"['recent_delinquency', 'delinquency_score', 'current_utilisation']"
0,0,0.14562517697504146,3000.0,0.83794,0.83794,50000.0,0,0,0.27826267,Medium Risk,Maintain,0.0,50000.0,62500.0,40000.0,50000.0,50000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
16,3,0.022532333899145274,1250.0,0.56002,0.57027,100000.0,1,1,0.9988636,High Risk,Decrease,-0.2,80000.0,125000.0,80000.0,80000.0,80000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,1.0,316.0,0.0020785714285714288,0.00315,140000.0,0,0,0.47952023,High Risk,Decrease,-0.2,112000.0,175000.0,112000.0,112000.0,112000.0,"['delinquency_score', 'avg_payment', 'current_utilisation']"
0,0,0.03733482169794244,4950.0,0.9671058823529411,0.9671058823529411,170000.0,1,0,0.30001575,High Risk,Decrease,-0.2,136000.0,212500.0,136000.0,136000.0,136000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.03143894968173899,1840.6666666666667,0.19328,0.19587714285714286,350000.0,0,0,0.113605596,Medium Risk,Maintain,0.0,350000.0,437500.0,280000.0,350000.0,350000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
0,0,1.0,0.0,0.0,0.0,190000.0,0,1,0.53386927,High Risk,Decrease,-0.2,152000.0,237500.0,152000.0,152000.0,152000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
10,2,0.041835252158900785,1962.8333333333333,0.87258,0.98172,50000.0,1,1,0.99657464,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.12505207327322937,19962.166666666668,0.9014619047619048,0.9768428571428571,210000.0,0,0,0.22055236,Medium Risk,Maintain,0.0,210000.0,262500.0,168000.0,210000.0,210000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.7808328352261407,653.1666666666666,0.002619047619047619,0.006514285714285715,420000.0,0,0,0.3915079,High Risk,Decrease,-0.2,336000.0,525000.0,336000.0,336000.0,336000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
0,0,0.3391233766233766,1740.8333333333333,0.1504,0.3074,30000.0,0,0,0.36039683,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'LIMIT_BAL', 'recent_delinquency']"
1,1,0.8350342873700138,8645.666666666666,0.0,0.9,50000.0,1,0,0.28740153,Medium Risk,Maintain,0.0,50000.0,62500.0,40000.0,50000.0,50000.0,"['avg_payment', 'payment_ratio', 'delinquency_score']"
0,0,0.03391204624986365,3834.3333333333335,0.461988,0.468848,250000.0,0,0,0.12803651,Medium Risk,Maintain,0.0,250000.0,312500.0,200000.0,250000.0,250000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,0.9159758010306969,681.3333333333334,0.0014285714285714286,0.011608571428571428,350000.0,0,0,0.44191647,High Risk,Decrease,-0.2,280000.0,437500.0,280000.0,280000.0,280000.0,"['delinquency_score', 'avg_payment', 'current_utilisation']"
4,2,0.03743786802563593,8198.5,0.973048,0.973048,250000.0,1,1,0.89028746,High Risk,Decrease,-0.2,200000.0,312500.0,200000.0,200000.0,200000.0,"['recent_delinquency', 'delinquency_score', 'payment_ratio']"
11,4,0.12187158825058488,1953.5,0.54202,0.54202,50000.0,1,1,0.9985121,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.6021509506433647,2612.8333333333335,0.0025,0.0595,200000.0,1,0,0.28185067,Medium Risk,Maintain,0.0,200000.0,250000.0,160000.0,200000.0,200000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
0,0,1.0991023210900897,5122.0,0.012707692307692307,0.028376923076923077,260000.0,0,0,0.24948192,Medium Risk,Maintain,0.0,260000.0,325000.0,208000.0,260000.0,260000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,0.5414322598179101,3320.3333333333335,0.036371875,0.036371875,320000.0,0,0,0.20219705,Medium Risk,Maintain,0.0,320000.0,400000.0,256000.0,320000.0,320000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.035792452656822835,6492.333333333333,0.6053777777777778,0.6053777777777778,360000.0,0,0,0.14771792,Medium Risk,Maintain,0.0,360000.0,450000.0,288000.0,360000.0,360000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
23,1,0.05350305159827788,18688.5,0.8226333333333333,1.0639722222222223,360000.0,1,1,0.98740035,High Risk,Decrease,-0.2,288000.0,450000.0,288000.0,288000.0,288000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
13,1,0.023725198898343684,1857.8333333333333,0.5876071428571429,0.6151928571428571,140000.0,1,1,0.99794155,High Risk,Decrease,-0.2,112000.0,175000.0,112000.0,112000.0,112000.0,"['delinquency_score', 'recent_delinquency', 'payment_ratio']"
0,0,0.1277422282453725,6943.833333333333,0.9836,1.0067375,80000.0,0,0,0.3027247,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.03876042090825315,1507.1666666666667,0.40112,0.43012,100000.0,0,0,0.20829432,Medium Risk,Maintain,0.0,100000.0,125000.0,80000.0,100000.0,100000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,0.036875892906840825,1325.0,0.97982,0.97982,50000.0,0,0,0.36866164,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.04878223120213867,1706.1666666666667,0.8833,0.8833,80000.0,0,0,0.21549389,Medium Risk,Maintain,0.0,80000.0,100000.0,64000.0,80000.0,80000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
2,2,0.10012483477750038,909.0,0.8206,1.0094,10000.0,0,1,0.8701159,High Risk,Decrease,-0.2,8000.0,12500.0,8000.0,8000.0,10000.0,"['recent_delinquency', 'LIMIT_BAL', 'delinquency_score']"
8,2,0.1045216730482565,1192.0,0.17456,0.26738,50000.0,1,1,0.9895717,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,1.4108406453439002,1661.5,0.0,0.028264,250000.0,0,0,0.32167843,High Risk,Decrease,-0.2,200000.0,312500.0,200000.0,200000.0,200000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
0,0,0.8755696938182486,4770.833333333333,0.030070833333333335,0.034183333333333336,240000.0,0,0,0.21102092,Medium Risk,Maintain,0.0,240000.0,300000.0,192000.0,240000.0,240000.0,"['delinquency_score', 'recent_delinquency', 'avg_payment']"
0,0,0.37330647714494697,11398.166666666666,0.0340875,0.7708,80000.0,0,0,0.20098251,Medium Risk,Maintain,0.0,80000.0,100000.0,64000.0,80000.0,80000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.34375568078531177,315.1666666666667,0.02498888888888889,0.02498888888888889,180000.0,0,0,0.37299064,High Risk,Decrease,-0.2,144000.0,225000.0,144000.0,144000.0,144000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.050238077893523886,2528.6666666666665,0.2712529411764706,0.3150235294117647,170000.0,0,0,0.12585777,Medium Risk,Maintain,0.0,170000.0,212500.0,136000.0,170000.0,170000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
4,2,0.06699333894801317,1166.6666666666667,0.65178,0.65178,50000.0,1,1,0.8826926,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['recent_delinquency', 'delinquency_score', 'LIMIT_BAL']"
0,0,0.8646417265279078,27403.666666666668,0.08011724137931034,0.3729551724137931,290000.0,0,0,0.07668343,Low Risk,Increase,0.2,348000.0,362500.0,232000.0,348000.0,348000.0,"['avg_payment', 'delinquency_score', 'current_utilisation']"
12,2,0.04870811102451891,2166.6666666666665,0.40938,0.47211,100000.0,1,1,0.99892753,High Risk,Decrease,-0.2,80000.0,125000.0,80000.0,80000.0,80000.0,"['delinquency_score', 'recent_delinquency', 'max_utilisation']"
0,0,0.23202700978515836,15760.666666666666,0.07406,0.55584,150000.0,0,0,0.10094914,Medium Risk,Maintain,0.0,150000.0,187500.0,120000.0,150000.0,150000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,0.0,0.0,0.006166666666666667,0.006166666666666667,360000.0,0,0,0.397208,High Risk,Decrease,-0.2,288000.0,450000.0,288000.0,288000.0,288000.0,"['avg_payment', 'delinquency_score', 'recent_delinquency']"
0,0,1.095645607853008,725.5,0.001975,0.0087,160000.0,1,0,0.36361375,High Risk,Decrease,-0.2,128000.0,200000.0,128000.0,128000.0,128000.0,"['delinquency_score', 'current_utilisation', 'avg_payment']"
0,0,0.2696108841626382,11516.833333333334,0.004346875,0.168015625,320000.0,0,0,0.2020219,Medium Risk,Maintain,0.0,320000.0,400000.0,256000.0,320000.0,320000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
0,0,0.04909757032703313,2305.0,0.120556,0.120556,500000.0,0,0,0.08778103,Low Risk,Increase,0.2,600000.0,625000.0,400000.0,600000.0,600000.0,"['delinquency_score', 'LIMIT_BAL', 'current_utilisation']"
0,0,0.0,0.0,0.1104,0.1104,50000.0,0,0,0.3984799,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['delinquency_score', 'avg_payment', 'recent_delinquency']"
6,1,0.492280058090652,2146.8333333333335,0.018596,0.051484,250000.0,0,1,0.6493732,High Risk,Decrease,-0.2,200000.0,312500.0,200000.0,200000.0,200000.0,"['delinquency_score', 'LIMIT_BAL', 'max_utilisation']"
0,0,1.3878674405542035,6177.166666666667,0.0033933333333333333,0.0954,150000.0,0,0,0.3411974,High Risk,Decrease,-0.2,120000.0,187500.0,120000.0,120000.0,120000.0,"['delinquency_score', 'current_utilisation', 'recent_delinquency']"
2,0,0.04695619979863014,1733.3333333333333,0.74028,0.74892,50000.0,0,0,0.42951524,High Risk,Decrease,-0.2,40000.0,62500.0,40000.0,40000.0,40000.0,"['recent_delinquency', 'delinquency_score', 'LIMIT_BAL']"
0,0,0.1867192486550561,1365.1666666666667,0.163975,0.163975,80000.0,0,0,0.23012938,Medium Risk,Maintain,0.0,80000.0,100000.0,64000.0,80000.0,80000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
4,2,0.06414866401364412,1504.5,0.9506,0.9662333333333334,30000.0,0,1,0.84195524,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['recent_delinquency', 'delinquency_score', 'payment_ratio']"
6,0,0.052383175146517295,1683.3333333333333,0.35815,0.4273,80000.0,0,1,0.5247175,High Risk,Decrease,-0.2,64000.0,100000.0,64000.0,64000.0,64000.0,"['delinquency_score', 'recent_delinquency', 'current_utilisation']"
0,0,0.07053180984624065,166.66666666666666,0.37293333333333334,0.37293333333333334,30000.0,0,0,0.408621,High Risk,Decrease,-0.2,24000.0,37500.0,24000.0,24000.0,24000.0,"['delinquency_score', 'avg_payment', 'LIMIT_BAL']"
0,0,0.054510351341403286,5232.666666666667,1.509596,1.509596,250000.0,0,0,0.2960284,Medium Risk,Maintain,0.0,250000.0,312500.0,200000.0,250000.0,250000.0,"['delinquency_score', 'max_utilisation', 'recent_delinquency']"
5,1,0.030668711614247692,3716.0,0.5718952380952381,0.5958238095238095,210000.0,0,1,0.6215079,High Risk,Decrease,-0.2,168000.0,262500.0,168000.0,168000.0,168000.0,"['delinquency_score', 'recent_delinquency', 'LIMIT_BAL']"
